Rainfall_mm,Temperature_C,Humidity_%,Soil_Type,Crop_Type,Fertilizer_Used,Irrigation_Status,Region,Crop_Yield_tons_per_hectare
1095.29,23.31,64.91,Silty,Wheat,None,No,South,2.971
559.76,26.06,56.77,Sandy,Cotton,Compost,No,North,1.726
449.14,20.89,39.33,Sandy,Rice,Compost,No,West,3.683
780.21,26.93,53.37,Clay,Rice,NPK,No,West,5.174
947.47,25.43,59.71,Unknown,Sugarcane,DAP,Yes,South,82.052
594.55,28.07,50.69,Silty,Cotton,NPK,No,North,2.615
928.35,31.39,62.47,Loamy,Sugarcane,DAP,No,South,88.202
1151.16,20.95,64.28,Peaty,Sugarcane,NPK,Yes,East,67.882
943.19,25.94,65.15,Sandy,Rice,DAP,No,South,4.158
928.76,25.62,61.21,Loamy,Sugarcane,DAP,Yes,East,96.343
407.71,27.79,49.03,Sandy,Rice,Compost,No,West,3.049
930.77,34.0,56.4,Loamy,Wheat,DAP,No,East,3.715
686.43,23.75,55.71,Peaty,Cotton,Compost,No,North,2.195
499.79,30.05,63.98,Loamy,Sugarcane,DAP,Yes,North,84.733
686.18,35.36,53.03,Sandy,Rice,Urea,Yes,North,4.082
337.86,22.77,36.57,Silty,Maize,Compost,No,North,4.278
548.25,27.74,59.73,Sandy,Sugarcane,Compost,Yes,Central,67.238
839.54,27.69,73.4,Clay,Soybean,Urea,Yes,East,3.491
570.31,20.52,56.03,Clay,Wheat,Compost,No,North,2.561
1168.8,29.9,79.1,Clay,Wheat,DAP,No,South,2.8
1236.65,32.61,65.88,Clay,Maize,DAP,Yes,South,4.586
858.63,23.66,80.76,Peaty,Rice,DAP,Yes,Central,4.832
706.31,25.55,42.38,Silty,Sugarcane,None,Yes,East,72.656
887.19,18.27,56.54,Silty,Rice,NPK,Yes,East,6.437
544.17,32.26,60.05,Sandy,Wheat,DAP,Yes,East,3.103
724.78,31.33,48.38,Loamy,Rice,Compost,No,Central,5.624
1243.73,22.22,74.34,Sandy,Wheat,NPK,No,East,2.63
1122.33,22.79,66.82,Sandy,Rice,DAP,No,East,4.22
285.18,25.01,43.98,Sandy,Maize,NPK,Yes,North,5.602
1208.31,33.46,67.6,Sandy,Cotton,Urea,No,East,1.325
730.64,26.64,56.21,Silty,Maize,NPK,No,North,6.989
781.47,27.76,60.83,Loamy,Maize,Compost,No,North,8.284
1166.37,27.76,61.46,Sandy,Cotton,Urea,Yes,East,1.726
821.08,33.86,38.74,Silty,Cotton,DAP,No,South,2.035
371.76,25.13,54.35,Sandy,Sugarcane,None,Yes,West,56.425
1075.64,26.32,60.99,Clay,Sugarcane,NPK,No,South,61.905
1116.49,32.87,56.04,Sandy,Maize,Compost,Yes,East,4.389
704.21,32.82,51.09,Sandy,Maize,Urea,No,East,5.398
755.36,21.78,53.53,Peaty,Wheat,DAP,No,South,3.601
859.57,17.27,45.29,Clay,Wheat,DAP,Yes,East,3.41
659.12,26.96,51.495000000000005,Loamy,Sugarcane,Urea,Yes,North,84.33
697.67,30.23,53.03,Sandy,Soybean,Compost,Yes,Central,2.944
960.45,28.58,57.85,Loamy,Soybean,NPK,Yes,East,3.73
937.08,23.94,51.27,Clay,Sugarcane,NPK,Yes,East,89.471
731.15,36.32,44.32,Sandy,Wheat,Urea,No,South,2.421
694.81,21.66,47.07,Peaty,Wheat,Compost,Yes,North,3.134
790.97,20.18,58.19,Silty,Soybean,None,Yes,South,3.295
1074.36,32.77,56.32,Peaty,Rice,NPK,Yes,South,4.571
791.04,24.9,62.8,Peaty,Rice,NPK,Yes,East,5.878
476.2,35.49,58.82,Silty,Wheat,None,No,North,2.332
1294.72,25.75,79.85,Silty,Rice,NPK,No,East,3.989
1035.19,25.06,65.7,Silty,Cotton,Urea,No,East,2.225
926.42,29.48,60.05,Sandy,Sugarcane,DAP,Yes,East,64.964
905.79,31.28,69.13,Loamy,Sugarcane,None,Yes,East,76.649
569.59,37.8,41.65,Loamy,Wheat,Compost,Yes,Central,2.768
718.05,31.31,59.37,Silty,Maize,Urea,Yes,West,7.429
684.79,32.36,61.29,Peaty,Soybean,Compost,Yes,North,2.783
737.69,24.11,54.67,Clay,Wheat,NPK,No,Central,3.46
641.12,31.79,59.4,Silty,Rice,None,Yes,West,5.114
740.24,30.13,52.13,Peaty,Soybean,DAP,Yes,West,3.03
439.32,24.09,49.1,Peaty,Maize,Compost,No,West,4.584
756.71,20.12,58.07,Sandy,Rice,NPK,No,Central,4.956
615.2,22.49,55.0,Unknown,Cotton,DAP,Yes,North,2.515
940.1,24.42,47.69,Loamy,Rice,Urea,No,South,5.697
566.72,26.03,47.22,Loamy,Cotton,None,No,West,1.903
783.74,30.73,56.01,Clay,Soybean,Compost,Yes,South,2.897
704.88,31.73,57.23,Clay,Cotton,Compost,Yes,South,2.188
1220.59,35.74,69.8,Clay,Soybean,Compost,Yes,East,2.046
891.65,29.13,58.03,Clay,Soybean,Urea,No,South,2.821
936.43,19.73,67.59,Peaty,Soybean,None,Yes,East,2.288
471.82,22.5,47.1,Peaty,Soybean,DAP,No,North,2.739
406.53,25.85,54.99,Loamy,Soybean,DAP,No,North,3.452
919.64,32.35,57.19,Sandy,Rice,Urea,Yes,East,3.853
731.68,30.11,47.3,Sandy,Soybean,DAP,Yes,North,2.434
737.26,27.075,75.69,Silty,Rice,NPK,Yes,West,6.404
674.27,21.43,57.48,Peaty,Soybean,NPK,Yes,North,4.184
1143.89,23.83,48.15,Clay,Cotton,None,No,East,1.339
979.97,20.81,66.83,Clay,Soybean,DAP,Yes,West,3.506
904.16,26.4,59.4,Silty,Maize,NPK,Yes,South,7.209
835.8,29.22,63.65,Sandy,Soybean,Compost,Yes,South,2.802
965.58,28.48,63.65,Clay,Soybean,NPK,Yes,South,3.73
1097.3,24.62,55.84,Sandy,Cotton,NPK,Yes,East,2.016
894.89,27.14,65.26,Silty,Sugarcane,DAP,Yes,South,80.29
415.91,20.47,43.02,Sandy,Cotton,DAP,No,North,1.665
927.9,23.57,52.1,Sandy,Maize,DAP,Yes,South,6.177
781.67,28.56,52.95,Sandy,Sugarcane,Compost,Yes,Central,74.919
752.11,38.25,46.74,Clay,Wheat,None,No,Central,1.387
624.35,33.74,56.5,Loamy,Wheat,Urea,Yes,South,3.852
661.49,20.46,69.91,Peaty,Maize,Urea,Yes,South,6.039
807.52,31.22,47.32,Sandy,Cotton,Urea,Yes,Central,2.012
844.15,27.88,67.88,Sandy,Rice,NPK,Yes,South,4.955
983.69,28.02,54.88,Sandy,Maize,DAP,No,West,4.908
901.17,39.76,53.27,Loamy,Sugarcane,Urea,Yes,Central,65.711
809.78,24.57,47.06,Silty,Sugarcane,DAP,No,East,79.754
853.98,29.64,59.82,Clay,Soybean,Compost,Yes,Central,2.837
790.09,30.84,45.21,Loamy,Wheat,Compost,Yes,North,3.652
583.21,23.53,47.87,Sandy,Sugarcane,NPK,No,West,70.248
987.07,16.54,68.61,Loamy,Maize,DAP,Yes,East,6.745
817.79,20.35,68.87,Loamy,Sugarcane,Compost,No,South,81.844
381.6,28.27,40.03,Loamy,Maize,Urea,Yes,North,7.265
786.55,31.48,51.495000000000005,Silty,Rice,Urea,Yes,North,5.913
261.5,29.71,44.09,Peaty,Soybean,Compost,No,West,2.17
898.81,29.65,46.2,Clay,Wheat,DAP,Yes,East,3.538
486.63,28.67,45.14,Silty,Sugarcane,Compost,No,North,69.177
1023.58,22.87,55.4,Silty,Maize,Urea,Yes,East,6.235
814.05,26.86,60.19,Peaty,Cotton,Urea,No,East,2.289
753.24,30.14,57.03,Silty,Wheat,NPK,Yes,North,4.537
724.62,29.36,55.48,Loamy,Rice,Compost,No,East,5.57
376.81,35.2,45.85,Loamy,Maize,NPK,No,West,5.211
558.71,24.09,61.67,Sandy,Soybean,NPK,Yes,North,3.621
456.96,24.18,48.97,Silty,Soybean,Compost,Yes,West,3.069
681.16,23.49,61.57,Sandy,Rice,NPK,No,West,5.727
888.99,13.34,62.5,Clay,Rice,Compost,Yes,East,4.098
1121.11,30.07,63.64,Loamy,Soybean,Urea,No,East,2.661
410.82,27.02,55.33,Clay,Sugarcane,DAP,No,North,68.075
1116.68,25.78,59.87,Peaty,Sugarcane,Compost,No,South,63.235
644.41,26.975,45.73,Loamy,Maize,DAP,Yes,North,8.224
536.29,29.76,50.49,Clay,Cotton,DAP,Yes,West,2.374
1093.64,27.09,73.89,Peaty,Maize,DAP,Yes,East,5.738
671.9,34.72,55.15,Clay,Cotton,Urea,Yes,West,2.3
700.96,27.12,52.32,Peaty,Rice,Urea,Yes,Central,4.518
789.92,29.1,49.31,Peaty,Wheat,Urea,No,Central,2.96
703.89,34.86,41.9,Loamy,Maize,Urea,Yes,West,5.988
909.7,25.35,51.63,Sandy,Maize,DAP,No,South,5.771
1035.67,24.83,63.12,Peaty,Cotton,Compost,No,South,1.72
725.59,34.13,52.61,Peaty,Rice,Urea,No,North,3.904
570.49,19.2,53.19,Loamy,Rice,NPK,Yes,North,6.256
640.92,25.7,45.52,Sandy,Cotton,NPK,Yes,North,2.18
1140.59,25.58,71.02,Silty,Rice,Compost,Yes,East,4.934
1141.04,22.78,68.84,Silty,Soybean,NPK,Yes,South,3.177
864.82,29.64,52.8,Sandy,Sugarcane,DAP,No,West,65.556
854.48,24.15,45.8,Clay,Soybean,Urea,No,Central,2.898
837.88,27.53,58.76,Loamy,Wheat,None,Yes,South,3.629
703.07,22.34,38.33,Sandy,Maize,Urea,Yes,South,5.444
983.89,28.43,49.16,Silty,Wheat,None,Yes,South,2.5
632.76,37.4,49.43,Peaty,Maize,Compost,No,North,3.382
940.46,26.74,51.76,Silty,Sugarcane,DAP,No,East,71.209
449.86,26.95,59.36,Peaty,Rice,Compost,Yes,West,5.133
798.37,21.06,53.33,Unknown,Soybean,Compost,Yes,North,3.978
1063.84,31.21,65.18,Peaty,Cotton,Urea,No,East,1.748
718.76,26.57,36.96,Sandy,Soybean,DAP,Yes,South,2.996
980.95,28.96,45.34,Peaty,Sugarcane,NPK,No,East,64.863
348.45,31.75,41.56,Clay,Wheat,Compost,Yes,North,2.752
1002.27,26.09,61.75,Sandy,Cotton,Urea,Yes,South,1.944
827.51,32.1,46.39,Loamy,Rice,DAP,Yes,North,5.626
622.1,32.43,55.34,Sandy,Sugarcane,NPK,No,West,66.893
886.13,28.7,68.51,Clay,Cotton,Compost,Yes,South,2.291
958.56,28.0,52.86,Loamy,Sugarcane,Compost,Yes,East,77.173
516.34,27.14,50.24,Silty,Sugarcane,None,Yes,North,77.888
583.61,29.81,49.48,Clay,Rice,DAP,Yes,Central,6.04
1207.31,29.58,60.75,Loamy,Maize,Compost,No,East,5.05
1029.25,19.85,63.13,Peaty,Cotton,NPK,No,East,2.211
909.51,23.64,58.26,Sandy,Rice,NPK,Yes,South,6.01
966.09,31.79,57.86,Loamy,Sugarcane,DAP,No,East,80.927
359.07,28.24,48.31,Sandy,Rice,Urea,Yes,North,3.749
840.76,25.91,63.72,Peaty,Maize,NPK,Yes,Central,7.074
863.44,35.81,62.1,Loamy,Soybean,DAP,No,West,2.965
420.78,31.06,34.38,Silty,Cotton,None,Yes,Central,1.612
656.42,32.4,46.04,Clay,Maize,Urea,Yes,North,6.242
1029.37,27.19,65.26,Loamy,Wheat,DAP,Yes,South,3.866
742.63,28.93,75.51,Peaty,Cotton,Urea,No,North,2.244
1180.82,26.59,58.38,Loamy,Maize,NPK,Yes,East,6.286
1295.37,21.82,53.92,Sandy,Sugarcane,NPK,Yes,South,46.14
710.04,27.98,72.43,Loamy,Cotton,Compost,No,West,2.701
798.9,26.71,66.11,Silty,Cotton,None,No,West,2.036
551.86,26.63,60.65,Loamy,Rice,Urea,No,North,6.035
879.57,31.95,58.47,Clay,Sugarcane,Urea,Yes,East,67.797
756.24,26.45,54.72,Loamy,Wheat,NPK,Yes,West,4.547
849.07,27.35,55.84,Sandy,Soybean,NPK,Yes,Central,3.402
951.27,27.59,65.11,Loamy,Maize,NPK,No,South,7.192
700.96,29.51,59.04,Silty,Rice,NPK,No,Central,5.45
432.66,28.49,49.96,Peaty,Maize,DAP,No,West,5.797
765.09,30.43,61.5,Loamy,Wheat,Urea,Yes,West,4.229
495.14,20.58,61.04,Loamy,Wheat,None,Yes,North,3.286
603.41,27.72,59.58,Clay,Cotton,DAP,Yes,North,2.422
972.4,26.44,64.11,Silty,Wheat,DAP,Yes,South,3.672
532.84,20.42,44.88,Peaty,Maize,NPK,Yes,North,6.12
961.59,19.79,54.03,Sandy,Sugarcane,DAP,No,East,64.534
880.46,23.86,43.81,Loamy,Sugarcane,NPK,Yes,South,87.828
1088.72,23.74,64.86,Peaty,Cotton,Urea,Yes,East,1.987
622.0,25.8,53.35,Sandy,Soybean,NPK,No,North,3.016
780.15,27.64,65.79,Silty,Maize,Compost,Yes,South,6.816
647.77,29.47,56.61,Silty,Maize,Compost,No,West,5.821
540.89,20.81,48.23,Peaty,Wheat,Compost,No,Central,3.014
727.15,22.48,50.67,Sandy,Maize,DAP,Yes,West,5.804
930.17,22.65,61.37,Silty,Rice,Compost,No,East,5.113
757.97,26.41,57.18,Peaty,Soybean,Compost,Yes,West,3.036
613.94,27.14,66.86,Silty,Wheat,Compost,Yes,West,3.669
871.6,32.0,56.56,Silty,Rice,DAP,Yes,Central,5.087
899.96,22.41,61.89,Silty,Cotton,Urea,Yes,Central,2.58
716.63,30.88,67.41,Clay,Sugarcane,Urea,Yes,West,70.605
644.91,19.6,51.73,Sandy,Cotton,NPK,Yes,Central,2.321
509.41,27.1,47.54,Peaty,Sugarcane,Urea,Yes,West,70.893
1044.24,29.76,50.21,Peaty,Cotton,NPK,Yes,South,2.038
640.07,30.17,49.92,Sandy,Maize,NPK,No,West,5.08
557.22,35.46,54.17,Sandy,Rice,NPK,No,North,3.105
641.74,38.89,63.83,Sandy,Sugarcane,NPK,No,Central,53.482
492.58,29.03,38.86,Sandy,Wheat,Urea,Yes,Central,2.867
1161.17,20.41,56.04,Loamy,Rice,NPK,No,East,5.133
987.29,45.0,44.67,Peaty,Wheat,Compost,No,East,1.445
270.66,32.71,59.83,Loamy,Rice,NPK,Yes,North,5.729
679.3,32.15,54.87,Silty,Rice,NPK,Yes,Central,5.643
496.8,24.86,46.47,Silty,Cotton,Urea,No,Central,2.103
1088.56,26.39,60.05,Peaty,Sugarcane,DAP,No,East,64.298
1067.95,22.87,61.34,Silty,Sugarcane,Compost,No,East,70.4
876.24,30.36,54.29,Sandy,Rice,NPK,No,West,4.618
478.51,24.68,35.22,Loamy,Maize,DAP,No,Central,5.223
915.58,30.59,56.01,Sandy,Maize,DAP,Yes,Central,4.676
727.9,23.3,64.36,Silty,Wheat,DAP,Yes,West,4.137
494.96,31.75,47.82,Loamy,Wheat,Compost,No,Central,3.359
824.05,28.41,65.89,Sandy,Cotton,None,Yes,North,1.973
981.33,33.36,72.08,Peaty,Rice,NPK,Yes,East,4.258
821.31,37.56,54.28,Sandy,Wheat,DAP,Yes,East,2.673
1155.94,28.42,60.05,Silty,Wheat,Urea,No,East,3.068
736.66,33.83,58.74,Loamy,Soybean,Urea,Yes,South,3.422
723.43,33.85,51.495000000000005,Peaty,Rice,Compost,No,North,4.033
521.21,26.975,61.8,Loamy,Cotton,NPK,Yes,North,2.943
597.62,28.3,64.1,Peaty,Wheat,DAP,Yes,West,3.353
704.75,28.36,48.23,Loamy,Cotton,Compost,No,South,2.301
543.46,24.82,62.51,Silty,Sugarcane,NPK,Yes,Central,102.678
574.07,24.86,55.6,Peaty,Cotton,None,Yes,North,1.999
654.12,33.12,48.91,Clay,Maize,Urea,Yes,South,5.474
1003.38,23.45,50.91,Loamy,Maize,Urea,Yes,South,6.554
471.28,26.25,43.04,Loamy,Cotton,DAP,Yes,North,2.877
647.8399999999999,25.37,54.73,Sandy,Maize,NPK,Yes,West,6.296
987.47,29.3,55.82,Peaty,Sugarcane,None,No,South,49.133
969.39,38.5,62.29,Clay,Rice,Urea,Yes,East,4.01
1084.59,26.05,52.68,Silty,Maize,Urea,Yes,South,6.04
392.45,19.79,41.82,Sandy,Maize,NPK,Yes,Central,5.349
670.07,27.53,52.68,Clay,Cotton,NPK,Yes,North,2.679
703.61,22.14,52.7,Peaty,Sugarcane,None,Yes,Central,59.481
551.32,28.28,40.81,Clay,Rice,DAP,No,West,4.444
1142.35,23.19,57.81,Loamy,Cotton,DAP,No,East,2.498
638.02,27.82,38.81,Loamy,Cotton,Urea,Yes,North,2.477
934.25,21.03,59.22,Sandy,Soybean,Urea,No,South,2.556
993.96,25.67,71.46,Peaty,Sugarcane,Compost,Yes,East,79.346
794.18,22.04,49.75,Peaty,Rice,DAP,No,South,3.599
488.16,33.27,42.14,Clay,Sugarcane,Urea,Yes,West,75.615
754.89,23.38,62.96,Sandy,Rice,NPK,Yes,North,5.593
774.01,29.77,46.11,Peaty,Sugarcane,Urea,Yes,West,74.506
735.3,27.9,62.75,Loamy,Cotton,NPK,Yes,West,3.146
585.95,27.99,42.1,Clay,Cotton,DAP,No,West,2.035
955.08,28.87,56.26,Silty,Wheat,NPK,Yes,West,3.736
795.83,30.01,53.99,Loamy,Maize,Urea,Yes,South,7.497
643.29,33.53,58.5,Sandy,Soybean,NPK,No,Central,2.672
1171.94,31.67,78.42,Peaty,Sugarcane,Urea,Yes,South,56.313
992.14,34.63,57.07,Loamy,Soybean,DAP,No,East,2.945
910.72,21.68,58.07,Silty,Wheat,NPK,Yes,West,4.303
1056.79,20.29,47.46,Silty,Maize,Urea,Yes,East,6.37
822.78,35.29,56.13,Sandy,Sugarcane,DAP,Yes,South,53.663
620.63,29.81,61.65,Loamy,Rice,NPK,Yes,West,6.092
792.48,21.68,57.89,Clay,Maize,NPK,Yes,South,6.874
754.0,25.6,52.21,Loamy,Cotton,Urea,No,West,2.422
1083.43,29.69,67.4,Silty,Wheat,Urea,No,South,3.391
620.1,26.76,61.66,Sandy,Maize,Urea,No,North,5.076
742.54,30.06,43.34,Sandy,Maize,Urea,No,Central,5.168
544.11,21.13,62.23,Clay,Cotton,None,No,Central,1.707
814.01,26.85,49.82,Sandy,Sugarcane,Compost,Yes,West,69.139
675.98,27.59,55.64,Sandy,Rice,Compost,No,North,3.914
1041.71,23.47,50.73,Sandy,Cotton,None,Yes,East,1.244
504.79,25.58,47.16,Sandy,Rice,Compost,No,North,3.47
656.59,24.68,39.63,Sandy,Sugarcane,NPK,No,West,51.019
413.52,21.45,50.4,Silty,Maize,DAP,Yes,North,5.999
778.85,23.91,67.86,Loamy,Rice,DAP,Yes,East,6.783
605.02,27.95,52.36,Peaty,Wheat,Compost,No,West,2.951
571.0,22.13,53.87,Sandy,Wheat,Urea,Yes,Central,2.865
473.85,23.63,46.77,Peaty,Cotton,DAP,Yes,North,2.234
626.81,18.49,54.25,Peaty,Sugarcane,Urea,Yes,Central,63.811
688.3,34.2,52.6,Silty,Cotton,Urea,Yes,Central,2.412
878.45,31.63,63.0,Sandy,Cotton,Compost,Yes,South,1.833
542.03,33.02,66.97,Peaty,Soybean,Compost,Yes,East,2.91
602.18,28.81,51.57,Sandy,Cotton,DAP,Yes,North,2.25
719.72,28.47,53.35,Clay,Soybean,DAP,No,Central,3.248
844.17,25.94,51.11,Clay,Wheat,NPK,Yes,Central,3.675
967.93,33.5,67.6,Clay,Wheat,Urea,Yes,East,3.161
862.67,27.12,72.54,Peaty,Cotton,Compost,Yes,Central,2.256
677.05,17.2,52.02,Clay,Wheat,NPK,Yes,Central,3.485
751.01,17.34,57.06,Silty,Sugarcane,Urea,No,Central,73.922
562.43,28.82,52.55,Silty,Soybean,NPK,No,Central,3.155
1070.41,22.2,55.26,Peaty,Soybean,NPK,Yes,South,3.237
1095.0,27.49,57.89,Sandy,Cotton,Urea,Yes,South,1.89
932.5,30.79,58.33,Loamy,Wheat,Urea,No,West,3.994
468.63,22.85,51.19,Sandy,Rice,None,Yes,North,4.398
1079.45,25.5,69.32,Sandy,Soybean,Urea,Yes,East,2.578
434.03,25.68,46.07,Sandy,Cotton,NPK,Yes,West,2.266
616.91,27.19,53.09,Sandy,Cotton,Compost,No,South,1.828
984.52,19.85,53.89,Loamy,Sugarcane,DAP,Yes,South,82.585
883.07,21.54,48.93,Clay,Maize,Urea,Yes,South,5.566
457.24,19.53,50.12,Sandy,Maize,Compost,Yes,West,4.516
926.87,26.11,60.2,Silty,Soybean,DAP,Yes,South,3.563
790.05,26.04,63.19,Peaty,Sugarcane,NPK,Yes,West,85.686
909.46,24.37,52.08,Peaty,Sugarcane,None,Yes,South,67.599
884.27,19.9,49.29,Unknown,Sugarcane,NPK,No,Central,79.301
600.89,32.53,66.24,Sandy,Soybean,DAP,Yes,Central,3.15
712.41,23.89,55.3,Loamy,Maize,NPK,Yes,North,9.095
842.43,39.83,45.83,Clay,Sugarcane,NPK,Yes,South,53.699
734.52,31.33,54.25,Peaty,Wheat,None,No,North,2.09
459.32,16.69,43.93,Clay,Cotton,Compost,Yes,West,1.886
584.61,33.17,54.56,Loamy,Cotton,NPK,Yes,North,2.509
934.29,23.49,55.35,Peaty,Rice,Compost,No,South,5.034
721.57,22.37,64.33,Clay,Rice,DAP,Yes,West,6.172
597.29,25.64,41.55,Loamy,Soybean,None,No,West,3.142
764.75,32.67,65.52,Clay,Soybean,Urea,Yes,Central,2.798
620.26,29.62,58.35,Sandy,Cotton,Urea,Yes,West,2.069
571.01,27.91,54.0,Loamy,Wheat,NPK,Yes,West,4.47
762.11,22.89,63.52,Clay,Maize,Urea,Yes,North,7.026
661.7,31.72,62.96,Sandy,Maize,NPK,No,West,5.431
772.93,22.08,60.05,Sandy,Soybean,NPK,Yes,East,2.713
599.05,32.21,65.02,Loamy,Wheat,Urea,Yes,Central,4.064
917.72,28.67,63.3,Silty,Soybean,DAP,No,Central,3.793
513.71,24.02,45.89,Peaty,Maize,NPK,No,West,6.811
631.13,37.63,41.85,Loamy,Soybean,Compost,Yes,North,2.572
595.82,31.56,60.51,Sandy,Sugarcane,None,Yes,Central,54.176
484.27,29.79,49.68,Sandy,Soybean,NPK,Yes,Central,2.852
1072.07,27.52,47.11,Loamy,Cotton,DAP,No,East,2.316
600.71,21.28,54.68,Silty,Soybean,Urea,No,West,3.181
938.28,27.19,56.7,Peaty,Cotton,None,Yes,Central,1.757
868.83,35.02,52.01,Clay,Wheat,Compost,Yes,Central,2.462
889.79,20.11,65.87,Loamy,Maize,Urea,Yes,Central,8.111
859.91,29.84,50.9,Unknown,Rice,NPK,Yes,Central,5.341
653.43,33.97,49.44,Peaty,Rice,NPK,No,North,4.37
695.13,34.22,52.18,Sandy,Maize,Compost,Yes,South,4.961
964.91,22.5,67.43,Clay,Rice,DAP,Yes,East,5.141
650.63,24.28,43.62,Loamy,Soybean,NPK,Yes,North,3.633
956.44,27.5,54.07,Sandy,Wheat,NPK,Yes,East,3.638
695.5,29.27,57.31,Sandy,Wheat,NPK,Yes,Central,3.524
1108.69,33.41,66.14,Silty,Maize,None,No,East,4.383
808.41,25.99,47.16,Peaty,Rice,Compost,No,West,4.479
511.61,31.73,47.08,Loamy,Soybean,NPK,Yes,West,3.974
1000.51,14.18,59.07,Loamy,Wheat,None,No,South,2.534
984.74,25.67,62.0,Loamy,Wheat,Urea,No,South,3.244
851.67,31.72,55.36,Sandy,Sugarcane,Urea,Yes,East,67.113
489.03,31.17,62.09,Silty,Sugarcane,NPK,Yes,North,80.652
572.45,22.21,50.66,Clay,Wheat,Urea,Yes,North,3.358
908.49,32.13,70.24,Sandy,Maize,Urea,Yes,Central,4.61
487.79,19.9,46.04,Clay,Cotton,Urea,No,North,2.216
962.65,32.98,46.45,Silty,Cotton,DAP,Yes,South,2.212
725.31,25.98,74.59,Peaty,Soybean,Urea,No,North,2.941
978.2,24.74,58.87,Loamy,Wheat,DAP,No,Central,3.694
684.02,25.51,56.64,Clay,Wheat,None,Yes,West,3.705
232.05,28.9,33.04,Sandy,Wheat,NPK,No,North,2.347
688.51,37.4,55.87,Clay,Maize,NPK,Yes,North,4.702
931.66,33.09,65.21,Peaty,Sugarcane,Urea,Yes,South,73.712
873.26,21.26,48.3,Loamy,Wheat,NPK,No,East,3.806
756.66,21.79,53.99,Clay,Wheat,NPK,Yes,West,4.107
1279.8,17.47,65.11,Peaty,Rice,NPK,Yes,East,3.584
731.35,28.54,44.38,Sandy,Maize,Urea,No,Central,4.316
456.73,26.15,62.13,Silty,Soybean,DAP,No,Central,3.113
1216.61,30.14,42.92,Sandy,Wheat,NPK,Yes,East,2.557
903.4,24.5,40.96,Loamy,Rice,NPK,Yes,South,6.355
1006.88,25.02,60.99,Sandy,Cotton,NPK,Yes,South,2.141
909.3,19.74,50.23,Sandy,Soybean,Compost,No,South,2.347
718.43,32.52,59.79,Sandy,Wheat,DAP,Yes,West,3.167
799.85,23.99,53.23,Sandy,Wheat,NPK,No,Central,3.451
821.04,22.82,53.87,Loamy,Rice,Urea,No,Central,6.435
722.0,31.83,43.5,Peaty,Maize,NPK,No,Central,5.771
535.91,19.62,47.54,Clay,Wheat,None,No,West,2.061
729.05,29.75,51.04,Silty,Cotton,NPK,No,Central,2.638
1118.28,23.16,81.12,Clay,Wheat,DAP,Yes,East,3.238
436.96,26.42,45.12,Clay,Cotton,DAP,Yes,North,2.425
484.0,17.33,31.36,Silty,Soybean,NPK,No,West,2.511
749.95,29.89,63.81,Loamy,Soybean,NPK,No,North,4.08
1253.74,27.075,63.12,Silty,Sugarcane,Compost,No,East,40.541
905.76,20.68,60.27,Loamy,Sugarcane,Compost,Yes,South,86.473
990.18,32.78,57.04,Clay,Cotton,Urea,No,South,1.788
956.37,26.76,48.92,Loamy,Maize,NPK,Yes,South,6.922
323.01,29.67,56.92,Peaty,Wheat,NPK,No,West,2.471
931.01,21.1,50.8,Silty,Wheat,None,Yes,South,3.275
869.9,21.84,45.54,Peaty,Sugarcane,DAP,No,West,76.654
473.84,27.075,53.24,Clay,Cotton,NPK,Yes,West,2.644
360.12,25.92,48.45,Silty,Wheat,DAP,No,North,2.768
790.45,27.75,64.36,Clay,Wheat,Compost,Yes,South,3.492
628.88,19.68,54.82,Peaty,Maize,NPK,No,Central,6.262
1000.07,30.05,59.4,Clay,Rice,Urea,No,South,4.59
1098.1,28.94,69.22,Silty,Sugarcane,DAP,No,South,70.667
1094.58,32.53,48.71,Silty,Sugarcane,NPK,No,South,61.93
798.09,28.58,54.51,Clay,Rice,Compost,Yes,Central,4.585
461.34,38.28,41.65,Silty,Wheat,Urea,Yes,Central,2.392
410.72,37.04,50.24,Silty,Maize,DAP,No,West,3.995
810.13,27.09,62.73,Clay,Maize,Compost,Yes,Central,6.474
411.95,26.89,50.47,Peaty,Sugarcane,None,No,West,48.263
633.3,22.85,58.34,Silty,Maize,Urea,No,North,6.063
691.62,20.22,63.74,Silty,Soybean,NPK,Yes,West,3.925
830.48,25.86,60.64,Silty,Rice,Urea,Yes,South,6.657
618.04,23.78,58.29,Silty,Wheat,Urea,Yes,East,4.043
1030.27,23.07,75.6,Clay,Soybean,Urea,Yes,East,2.968
976.78,28.76,80.65,Peaty,Rice,NPK,No,South,5.161
566.58,19.12,52.18,Peaty,Cotton,Urea,No,West,2.313
736.21,21.09,47.2,Loamy,Sugarcane,NPK,Yes,South,96.126
744.0,17.14,34.25,Silty,Maize,Compost,Yes,Central,5.299
432.16,20.24,64.04,Silty,Cotton,None,No,West,1.736
992.53,23.98,55.3,Loamy,Maize,NPK,Yes,South,8.377
858.38,31.04,60.87,Peaty,Soybean,NPK,Yes,Central,3.367
405.98,36.66,53.4,Sandy,Wheat,NPK,Yes,Central,2.758
570.78,18.36,57.86,Sandy,Wheat,Compost,No,West,2.804
542.68,31.39,48.85,Peaty,Wheat,NPK,Yes,North,3.545
547.09,22.18,57.3,Silty,Maize,DAP,Yes,North,8.063
